source_row_id,L4_ID,L3_ID,L1_ID,Disposition
SRC-P-0044,P_SYS_CONTROL_036,P_SYS_CONTROL,L1_P,OUTPUT
SRC-G-0285,P_SYS_CONTROL_037,P_SYS_CONTROL,L1_P,OUTPUT
SRC-P-0050,P_SYS_CONTROL_038,P_SYS_CONTROL,L1_P,OUTPUT
SRC-P-0014,P_SYS_CONTROL_039,P_SYS_CONTROL,L1_P,OUTPUT
SRC-P-0040,P_SYS_CONTROL_040,P_SYS_CONTROL,L1_P,OUTPUT
SRC-P-0149,P_SYS_CONTROL_041,P_SYS_CONTROL,L1_P,OUTPUT
SRC-P-0123,P_SYS_CONTROL_042,P_SYS_CONTROL,L1_P,OUTPUT
SRC-G-0014,P_SYS_CONTROL_043,P_SYS_CONTROL,L1_P,OUTPUT
SRC-P-0151,P_SYS_CONTROL_044,P_SYS_CONTROL,L1_P,OUTPUT
SRC-A-0043,P_SYS_CONTROL_045,P_SYS_CONTROL,L1_P,OUTPUT
SRC-P-0023,P_SYS_CONTROL_046,P_SYS_CONTROL,L1_P,OUTPUT
SRC-P-0156,P_SYS_CONTROL_047,P_SYS_CONTROL,L1_P,OUTPUT
SRC-P-0038,P_SYS_CONTROL_048,P_SYS_CONTROL,L1_P,OUTPUT
SRC-P-0020,P_SYS_CONTROL_049,P_SYS_CONTROL,L1_P,OUTPUT
SRC-P-0183,P_SYS_CONTROL_050,P_SYS_CONTROL,L1_P,OUTPUT
SRC-G-0068,P_SYS_CONTROL_051,P_SYS_CONTROL,L1_P,OUTPUT
SRC-P-0171,P_SYS_CONTROL_051,P_SYS_CONTROL,L1_P,OUTPUT
SRC-P-0073,P_SYS_CONTROL_052,P_SYS_CONTROL,L1_P,OUTPUT
SRC-P-0019,P_SYS_CONTROL_053,P_SYS_CONTROL,L1_P,OUTPUT
SRC-P-0172,P_SYS_CONTROL_054,P_SYS_CONTROL,L1_P,OUTPUT
SRC-A-0042,P_SYS_CONTROL_055,P_SYS_CONTROL,L1_P,OUTPUT
SRC-P-0168,P_SYS_CONTROL_056,P_SYS_CONTROL,L1_P,OUTPUT
SRC-P-0022,P_SYS_CONTROL_057,P_SYS_CONTROL,L1_P,OUTPUT
SRC-G-0198,P_SYS_HARDWARE_001,P_SYS_HARDWARE,L1_P,OUTPUT
SRC-P-0048,P_SYS_HARDWARE_002,P_SYS_HARDWARE,L1_P,OUTPUT
SRC-P-0146,P_SYS_HARDWARE_003,P_SYS_HARDWARE,L1_P,OUTPUT
SRC-P-0139,P_SYS_STATE_001,P_SYS_STATE,L1_P,OUTPUT
SRC-P-0001,P_SYS_STATE_001,P_SYS_STATE,L1_P,OUTPUT
SRC-P-0181,P_SYS_STATE_002,P_SYS_STATE,L1_P,OUTPUT
SRC-P-0125,P_SYS_STATE_003,P_SYS_STATE,L1_P,OUTPUT
SRC-A-0083,P_SYS_STATE_004,P_SYS_STATE,L1_P,OUTPUT
SRC-P-0011,P_SYS_STATE_005,P_SYS_STATE,L1_P,OUTPUT
SRC-P-0003,P_SYS_STATE_006,P_SYS_STATE,L1_P,OUTPUT
SRC-P-0158,P_SYS_STATE_007,P_SYS_STATE,L1_P,OUTPUT
SRC-P-0129,P_SYS_STATE_008,P_SYS_STATE,L1_P,OUTPUT
SRC-P-0165,P_SYS_STATE_009,P_SYS_STATE,L1_P,OUTPUT
SRC-P-0061,P_SYS_STATE_010,P_SYS_STATE,L1_P,OUTPUT
SRC-P-0004,P_SYS_STATE_011,P_SYS_STATE,L1_P,OUTPUT
